model,split,seed,k,example_idx,ChemicalID,GeneID,DiseaseID,ChemicalName,GeneSymbol,target,prediction,correct,error_type,true_edge_position,n_edges
google/gemma-4-26B-A4B-it,DiseaseID,1,5,48,D015759,149233,MESH:D007918,Ionomycin,IL23R,Leprosy,Leprosy,1,correct,5,6
google/gemma-4-26B-A4B-it,DiseaseID,1,5,49,C548651,16190,MESH:D004342,2-(1'H-indole-3'-carbonyl)thiazole-4-carboxylic acid methyl ester,IL4RA,Drug Hypersensitivity,Drug Hypersensitivity,1,correct,1,6
google/gemma-4-26B-A4B-it,DiseaseID,1,10,0,C034221,7124,MESH:D004342,catechol,TNF,Drug Hypersensitivity,Drug Hypersensitivity,1,correct,1,11
google/gemma-4-26B-A4B-it,DiseaseID,1,10,1,C484876,6647,MESH:D001249,scutellarin,SOD1,Asthma,Asthma,1,correct,6,11
google/gemma-4-26B-A4B-it,DiseaseID,1,10,2,D002791,581,MESH:D002543,"Cholesterol, Dietary",BAX,Cerebral Hemorrhage,Cerebral Hemorrhage,1,correct,6,11
google/gemma-4-26B-A4B-it,DiseaseID,1,10,3,D000640,3849,MESH:D053560,Amitrole,KRT2,Ichthyosis Bullosa of Siemens,Ichthyosis Bullosa of Siemens,1,correct,6,11
google/gemma-4-26B-A4B-it,DiseaseID,1,10,4,D007455,3290,MESH:D001172,Iodine,HSD11B1,"Arthritis, Rheumatoid",No supported path.,0,false_abstention,7,11
google/gemma-4-26B-A4B-it,DiseaseID,1,10,5,D005632,2944,MESH:D002869,Fructose,GSTM1,Chromosome Aberrations,No supported path.,0,false_abstention,0,11
google/gemma-4-26B-A4B-it,DiseaseID,1,10,6,C023616,3148,MESH:D009765,zinc chromate,HMGB2,Obesity,Obesity,1,correct,4,11
google/gemma-4-26B-A4B-it,DiseaseID,1,10,7,D001622,3162,MESH:D003921,Betaine,HMOX1,"Diabetes Mellitus, Experimental","Diabetes Mellitus, Experimental",1,correct,7,11
google/gemma-4-26B-A4B-it,DiseaseID,1,10,8,C109476,4780,MESH:D048629,epoxiconazole,NFE2L2,"Micronuclei, Chromosome-Defective","Micronuclei, Chromosome-Defective",1,correct,9,11
google/gemma-4-26B-A4B-it,DiseaseID,1,10,9,C095591,7124,MESH:D001172,chan su,TNF,"Arthritis, Rheumatoid","Arthritis, Rheumatoid",1,correct,3,11
google/gemma-4-26B-A4B-it,DiseaseID,1,10,10,D013629,6347,MESH:D005234,Tamoxifen,CCL2,Fatty Liver,No supported path.,0,false_abstention,9,11
google/gemma-4-26B-A4B-it,DiseaseID,1,10,11,C064758,7124,MESH:D015663,Ro 31-8220,TNF,"Osteoporosis, Postmenopausal","Osteoporosis, Postmenopausal",1,correct,3,11
google/gemma-4-26B-A4B-it,DiseaseID,1,10,12,D016190,5243,MESH:D010149,Carboplatin,ABCB1,Postoperative Pain,Postoperative Pain,1,correct,6,11
google/gemma-4-26B-A4B-it,DiseaseID,1,10,13,C028009,7157,MESH:D014571,diallyl disulfide,TP53,Urologic Neoplasms,Urologic Neoplasms,1,correct,4,11
google/gemma-4-26B-A4B-it,DiseaseID,1,10,14,D004997,7515,MESH:D013274,Ethinyl Estradiol,XRCC1,Stomach Neoplasms,Stomach Neoplasms,1,correct,0,11
google/gemma-4-26B-A4B-it,DiseaseID,1,10,15,D008775,3162,MESH:D029424,Methylprednisolone,HMOX1,"Pulmonary Disease, Chronic Obstructive","Pulmonary Disease, Chronic Obstructive",1,correct,4,11
google/gemma-4-26B-A4B-it,DiseaseID,1,10,16,C533467,7124,MESH:D005355,SM 164,TNF,Fibrosis,Fibrosis,1,correct,0,11
google/gemma-4-26B-A4B-it,DiseaseID,1,10,17,D014750,2052,MESH:D054198,Vincristine,EPHX1,Precursor Cell Lymphoblastic Leukemia-Lymphoma,Precursor Cell Lymphoblastic Leukemia-Lymphoma,1,correct,9,11
google/gemma-4-26B-A4B-it,DiseaseID,1,10,18,D005839,59272,MESH:D009202,Gentamicins,ACE2,Cardiomyopathies,Cardiomyopathies,1,correct,7,11
google/gemma-4-26B-A4B-it,DiseaseID,1,10,19,C056684,5743,MESH:D050197,soyasaponin I,PTGS2,Atherosclerosis,Atherosclerosis,1,correct,2,11
google/gemma-4-26B-A4B-it,DiseaseID,1,10,20,C022870,847,MESH:D009203,asoxime chloride,CAT,Myocardial Infarction,Myocardial Infarction,1,correct,1,11
google/gemma-4-26B-A4B-it,DiseaseID,1,10,21,C023036,3552,MESH:D007625,perfluorooctanoic acid,IL1A,Kearns-Sayre Syndrome,Kearns-Sayre Syndrome,1,correct,3,11
google/gemma-4-26B-A4B-it,DiseaseID,1,10,22,C476105,999,MESH:D008654,"(((4-nitrophenyl)amino)(2,2,4,4-tetramethyl thiochroman-6-yl)amino) methane-1-thione",CDH1,Mesothelioma,Mesothelioma,1,correct,4,11
google/gemma-4-26B-A4B-it,DiseaseID,1,10,23,C044611,3553,MESH:D007625,asarum oil,IL1B,Kearns-Sayre Syndrome,Kearns-Sayre Syndrome,1,correct,0,11
google/gemma-4-26B-A4B-it,DiseaseID,1,10,24,C445068,1728,MESH:D058186,bardoxolone methyl,NQO1,Acute Kidney Injury,Acute Kidney Injury,1,correct,0,11
google/gemma-4-26B-A4B-it,DiseaseID,1,10,25,C509870,4780,MESH:D008113,EM703,NFE2L2,Liver Neoplasms,Liver Neoplasms,1,correct,2,11
google/gemma-4-26B-A4B-it,DiseaseID,1,10,26,D006877,7124,MESH:D001172,Hydroxamic Acids,TNF,"Arthritis, Rheumatoid","Arthritis, Rheumatoid",1,correct,4,11
google/gemma-4-26B-A4B-it,DiseaseID,1,10,27,C099977,196,MESH:D001284,"4,5-dimethoxy-2-nitrobenzyl-8-bromo-cAMP",AHR,Atrophy,Atrophy,1,correct,5,11
google/gemma-4-26B-A4B-it,DiseaseID,1,10,28,D005520,3553,MESH:D003921,Food Preservatives,IL1B,"Diabetes Mellitus, Experimental","Diabetes Mellitus, Experimental",1,correct,8,11
google/gemma-4-26B-A4B-it,DiseaseID,1,10,29,C009271,3553,MESH:D006463,sinomenine,IL1B,Hemolytic-Uremic Syndrome,No supported path.,0,false_abstention,6,11
google/gemma-4-26B-A4B-it,DiseaseID,1,10,30,C095446,7124,MESH:D020083,3-(indol-3-yl)propionic acid,TNF,Acquired Hyperostosis Syndrome,Acquired Hyperostosis Syndrome,1,correct,9,11
google/gemma-4-26B-A4B-it,DiseaseID,1,10,31,D009853,847,MESH:D001249,Omeprazole,CAT,Asthma,Asthma,1,correct,4,11
google/gemma-4-26B-A4B-it,DiseaseID,1,10,32,D001554,1901,MESH:D058426,Benzene,S1PR1,Neointima,Neointima,1,correct,5,11
google/gemma-4-26B-A4B-it,DiseaseID,1,10,33,D011765,3091,MESH:D029424,Pyruvaldehyde,HIF1A,"Pulmonary Disease, Chronic Obstructive","Pulmonary Disease, Chronic Obstructive",1,correct,2,11
google/gemma-4-26B-A4B-it,DiseaseID,1,10,34,D001335,9719,MESH:D008661,Vehicle Emissions,ADAMTSL2,"Metabolism, Inborn Errors","Metabolism, Inborn Errors",1,correct,4,11
google/gemma-4-26B-A4B-it,DiseaseID,1,10,35,C005553,9970,MESH:D009765,crotamiton,NR1I3,Obesity,Obesity,1,correct,2,11
google/gemma-4-26B-A4B-it,DiseaseID,1,10,36,C575435,836,MESH:D009203,aspirin eugenol ester,CASP3,Myocardial Infarction,Myocardial Infarction,1,correct,6,11
google/gemma-4-26B-A4B-it,DiseaseID,1,10,37,C062894,7124,MESH:D050197,"17-hydroxy-4,7,10,13,15,19-docosahexaenoic acid",TNF,Atherosclerosis,Atherosclerosis,1,correct,6,11
google/gemma-4-26B-A4B-it,DiseaseID,1,10,38,D013467,23411,MESH:D050197,Sulindac,SIRT1,Atherosclerosis,Atherosclerosis,1,correct,9,11
google/gemma-4-26B-A4B-it,DiseaseID,1,10,39,C060298,6347,MESH:D005921,"5,7-dimethoxyflavone",CCL2,Glomerulonephritis,Glomerulonephritis,1,correct,0,11
google/gemma-4-26B-A4B-it,DiseaseID,1,10,40,D019256,723887,MESH:D005234,Cadmium Chloride,MIR463,Fatty Liver,Fatty Liver,1,correct,10,11
google/gemma-4-26B-A4B-it,DiseaseID,1,10,41,C041648,7124,MESH:D014820,pimobendan,TNF,Vitiligo,No supported path.,0,false_abstention,8,11
google/gemma-4-26B-A4B-it,DiseaseID,1,10,42,D013893,5970,MESH:D002292,Thiram,RELA,"Carcinoma, Renal Cell","Carcinoma, Renal Cell",1,correct,5,11
google/gemma-4-26B-A4B-it,DiseaseID,1,10,43,D000077152,7124,MESH:D000419,Olanzapine,TNF,Albuminuria,Albuminuria,1,correct,9,11
google/gemma-4-26B-A4B-it,DiseaseID,1,10,44,D019256,6583,MESH:D001172,Cadmium Chloride,SLC22A4,"Arthritis, Rheumatoid",Rheumatoid Arthritis,0,other_wrong_answer,4,11
google/gemma-4-26B-A4B-it,DiseaseID,1,10,45,C516138,196528,MESH:D011471,dorsomorphin,ARID2,Prostatic Neoplasms,Prostatic Neoplasms,1,correct,6,11
google/gemma-4-26B-A4B-it,DiseaseID,1,10,46,C025256,4831,MESH:D008654,nonylphenol,NME2,Mesothelioma,Mesothelioma,1,correct,10,11
google/gemma-4-26B-A4B-it,DiseaseID,1,10,47,C107875,5925,MESH:D012516,"6-(methylamino)pyrido(3,4-d)pyrimidine",RB1,Osteosarcoma,Osteosarcoma,1,correct,7,11
google/gemma-4-26B-A4B-it,DiseaseID,1,10,48,D015759,149233,MESH:D007918,Ionomycin,IL23R,Leprosy,Leprosy,1,correct,6,11
google/gemma-4-26B-A4B-it,DiseaseID,1,10,49,C548651,16190,MESH:D004342,2-(1'H-indole-3'-carbonyl)thiazole-4-carboxylic acid methyl ester,IL4RA,Drug Hypersensitivity,Drug Hypersensitivity,1,correct,4,11
google/gemma-4-26B-A4B-it,DiseaseID,1,20,0,C034221,7124,MESH:D004342,catechol,TNF,Drug Hypersensitivity,Drug Hypersensitivity,1,correct,15,21
google/gemma-4-26B-A4B-it,DiseaseID,1,20,1,C484876,6647,MESH:D001249,scutellarin,SOD1,Asthma,Asthma,1,correct,2,21
google/gemma-4-26B-A4B-it,DiseaseID,1,20,2,D002791,581,MESH:D002543,"Cholesterol, Dietary",BAX,Cerebral Hemorrhage,Cerebral Hemorrhage,1,correct,6,21
google/gemma-4-26B-A4B-it,DiseaseID,1,20,3,D000640,3849,MESH:D053560,Amitrole,KRT2,Ichthyosis Bullosa of Siemens,Ichthyosis Bullosa of Siemens,1,correct,11,21
google/gemma-4-26B-A4B-it,DiseaseID,1,20,4,D007455,3290,MESH:D001172,Iodine,HSD11B1,"Arthritis, Rheumatoid","Arthritis, Rheumatoid",1,correct,16,21
google/gemma-4-26B-A4B-it,DiseaseID,1,20,5,D005632,2944,MESH:D002869,Fructose,GSTM1,Chromosome Aberrations,No supported path.,0,false_abstention,11,21
google/gemma-4-26B-A4B-it,DiseaseID,1,20,6,C023616,3148,MESH:D009765,zinc chromate,HMGB2,Obesity,Obesity,1,correct,7,21
google/gemma-4-26B-A4B-it,DiseaseID,1,20,7,D001622,3162,MESH:D003921,Betaine,HMOX1,"Diabetes Mellitus, Experimental","Diabetes Mellitus, Experimental",1,correct,14,21
google/gemma-4-26B-A4B-it,DiseaseID,1,20,8,C109476,4780,MESH:D048629,epoxiconazole,NFE2L2,"Micronuclei, Chromosome-Defective",No supported path.,0,false_abstention,7,21
google/gemma-4-26B-A4B-it,DiseaseID,1,20,9,C095591,7124,MESH:D001172,chan su,TNF,"Arthritis, Rheumatoid","Arthritis, Rheumatoid",1,correct,16,21
google/gemma-4-26B-A4B-it,DiseaseID,1,20,10,D013629,6347,MESH:D005234,Tamoxifen,CCL2,Fatty Liver,Fatty Liver,1,correct,0,21
google/gemma-4-26B-A4B-it,DiseaseID,1,20,11,C064758,7124,MESH:D015663,Ro 31-8220,TNF,"Osteoporosis, Postmenopausal","Osteoporosis, Postmenopausal",1,correct,13,21
google/gemma-4-26B-A4B-it,DiseaseID,1,20,12,D016190,5243,MESH:D010149,Carboplatin,ABCB1,Postoperative Pain,Postoperative Pain,1,correct,13,21
google/gemma-4-26B-A4B-it,DiseaseID,1,20,13,C028009,7157,MESH:D014571,diallyl disulfide,TP53,Urologic Neoplasms,Urologic Neoplasms,1,correct,13,21
google/gemma-4-26B-A4B-it,DiseaseID,1,20,14,D004997,7515,MESH:D013274,Ethinyl Estradiol,XRCC1,Stomach Neoplasms,Stomach Neoplasms,1,correct,12,21
google/gemma-4-26B-A4B-it,DiseaseID,1,20,15,D008775,3162,MESH:D029424,Methylprednisolone,HMOX1,"Pulmonary Disease, Chronic Obstructive","Pulmonary Disease, Chronic Obstructive",1,correct,5,21
google/gemma-4-26B-A4B-it,DiseaseID,1,20,16,C533467,7124,MESH:D005355,SM 164,TNF,Fibrosis,Fibrosis,1,correct,5,21
google/gemma-4-26B-A4B-it,DiseaseID,1,20,17,D014750,2052,MESH:D054198,Vincristine,EPHX1,Precursor Cell Lymphoblastic Leukemia-Lymphoma,No supported path.,0,false_abstention,4,21
google/gemma-4-26B-A4B-it,DiseaseID,1,20,18,D005839,59272,MESH:D009202,Gentamicins,ACE2,Cardiomyopathies,Cardiomyopathies,1,correct,9,21
google/gemma-4-26B-A4B-it,DiseaseID,1,20,19,C056684,5743,MESH:D050197,soyasaponin I,PTGS2,Atherosclerosis,Atherosclerosis,1,correct,14,21
google/gemma-4-26B-A4B-it,DiseaseID,1,20,20,C022870,847,MESH:D009203,asoxime chloride,CAT,Myocardial Infarction,Myocardial Infarction,1,correct,17,21
google/gemma-4-26B-A4B-it,DiseaseID,1,20,21,C023036,3552,MESH:D007625,perfluorooctanoic acid,IL1A,Kearns-Sayre Syndrome,Kearns-Sayre Syndrome,1,correct,7,21
google/gemma-4-26B-A4B-it,DiseaseID,1,20,22,C476105,999,MESH:D008654,"(((4-nitrophenyl)amino)(2,2,4,4-tetramethyl thiochroman-6-yl)amino) methane-1-thione",CDH1,Mesothelioma,Mesothelioma,1,correct,8,21
google/gemma-4-26B-A4B-it,DiseaseID,1,20,23,C044611,3553,MESH:D007625,asarum oil,IL1B,Kearns-Sayre Syndrome,Kearns-Sayre Syndrome,1,correct,17,21
google/gemma-4-26B-A4B-it,DiseaseID,1,20,24,C445068,1728,MESH:D058186,bardoxolone methyl,NQO1,Acute Kidney Injury,Acute Kidney Injury,1,correct,11,21
google/gemma-4-26B-A4B-it,DiseaseID,1,20,25,C509870,4780,MESH:D008113,EM703,NFE2L2,Liver Neoplasms,No supported path.,0,false_abstention,18,21
google/gemma-4-26B-A4B-it,DiseaseID,1,20,26,D006877,7124,MESH:D001172,Hydroxamic Acids,TNF,"Arthritis, Rheumatoid",No supported path,0,false_abstention,14,21
google/gemma-4-26B-A4B-it,DiseaseID,1,20,27,C099977,196,MESH:D001284,"4,5-dimethoxy-2-nitrobenzyl-8-bromo-cAMP",AHR,Atrophy,Atrophy,1,correct,19,21
google/gemma-4-26B-A4B-it,DiseaseID,1,20,28,D005520,3553,MESH:D003921,Food Preservatives,IL1B,"Diabetes Mellitus, Experimental","Diabetes Mellitus, Experimental",1,correct,15,21
google/gemma-4-26B-A4B-it,DiseaseID,1,20,29,C009271,3553,MESH:D006463,sinomenine,IL1B,Hemolytic-Uremic Syndrome,Hemolytic-Uremic Syndrome,1,correct,7,21
google/gemma-4-26B-A4B-it,DiseaseID,1,20,30,C095446,7124,MESH:D020083,3-(indol-3-yl)propionic acid,TNF,Acquired Hyperostosis Syndrome,Acquired Hyperostosis Syndrome,1,correct,1,21
google/gemma-4-26B-A4B-it,DiseaseID,1,20,31,D009853,847,MESH:D001249,Omeprazole,CAT,Asthma,Asthma,1,correct,17,21
google/gemma-4-26B-A4B-it,DiseaseID,1,20,32,D001554,1901,MESH:D058426,Benzene,S1PR1,Neointima,Neointima,1,correct,14,21
google/gemma-4-26B-A4B-it,DiseaseID,1,20,33,D011765,3091,MESH:D029424,Pyruvaldehyde,HIF1A,"Pulmonary Disease, Chronic Obstructive","Pulmonary Disease, Chronic Obstructive",1,correct,0,21
google/gemma-4-26B-A4B-it,DiseaseID,1,20,34,D001335,9719,MESH:D008661,Vehicle Emissions,ADAMTSL2,"Metabolism, Inborn Errors","Metabolism, Inborn Errors",1,correct,19,21
google/gemma-4-26B-A4B-it,DiseaseID,1,20,35,C005553,9970,MESH:D009765,crotamiton,NR1I3,Obesity,Obesity,1,correct,16,21
google/gemma-4-26B-A4B-it,DiseaseID,1,20,36,C575435,836,MESH:D009203,aspirin eugenol ester,CASP3,Myocardial Infarction,Myocardial Infarction,1,correct,0,21
google/gemma-4-26B-A4B-it,DiseaseID,1,20,37,C062894,7124,MESH:D050197,"17-hydroxy-4,7,10,13,15,19-docosahexaenoic acid",TNF,Atherosclerosis,Atherosclerosis,1,correct,14,21
google/gemma-4-26B-A4B-it,DiseaseID,1,20,38,D013467,23411,MESH:D050197,Sulindac,SIRT1,Atherosclerosis,Atherosclerosis,1,correct,4,21
google/gemma-4-26B-A4B-it,DiseaseID,1,20,39,C060298,6347,MESH:D005921,"5,7-dimethoxyflavone",CCL2,Glomerulonephritis,Glomerulonephritis,1,correct,1,21
google/gemma-4-26B-A4B-it,DiseaseID,1,20,40,D019256,723887,MESH:D005234,Cadmium Chloride,MIR463,Fatty Liver,Fatty Liver,1,correct,8,21
google/gemma-4-26B-A4B-it,DiseaseID,1,20,41,C041648,7124,MESH:D014820,pimobendan,TNF,Vitiligo,Vitiligo,1,correct,4,21
google/gemma-4-26B-A4B-it,DiseaseID,1,20,42,D013893,5970,MESH:D002292,Thiram,RELA,"Carcinoma, Renal Cell",No supported path.,0,false_abstention,9,21
google/gemma-4-26B-A4B-it,DiseaseID,1,20,43,D000077152,7124,MESH:D000419,Olanzapine,TNF,Albuminuria,Albuminuria,1,correct,15,21
google/gemma-4-26B-A4B-it,DiseaseID,1,20,44,D019256,6583,MESH:D001172,Cadmium Chloride,SLC22A4,"Arthritis, Rheumatoid","Arthritis, Rheumatoid",1,correct,13,21
google/gemma-4-26B-A4B-it,DiseaseID,1,20,45,C516138,196528,MESH:D011471,dorsomorphin,ARID2,Prostatic Neoplasms,Prostatic Neoplasms,1,correct,12,21
google/gemma-4-26B-A4B-it,DiseaseID,1,20,46,C025256,4831,MESH:D008654,nonylphenol,NME2,Mesothelioma,Mesothelioma,1,correct,9,21
google/gemma-4-26B-A4B-it,DiseaseID,1,20,47,C107875,5925,MESH:D012516,"6-(methylamino)pyrido(3,4-d)pyrimidine",RB1,Osteosarcoma,Osteosarcoma,1,correct,19,21
google/gemma-4-26B-A4B-it,DiseaseID,1,20,48,D015759,149233,MESH:D007918,Ionomycin,IL23R,Leprosy,Leprosy,1,correct,11,21
google/gemma-4-26B-A4B-it,DiseaseID,1,20,49,C548651,16190,MESH:D004342,2-(1'H-indole-3'-carbonyl)thiazole-4-carboxylic acid methyl ester,IL4RA,Drug Hypersensitivity,Drug Hypersensitivity,1,correct,12,21
google/gemma-4-26B-A4B-it,DiseaseID,1,50,0,C034221,7124,MESH:D004342,catechol,TNF,Drug Hypersensitivity,Drug Hypersensitivity,1,correct,40,51
google/gemma-4-26B-A4B-it,DiseaseID,1,50,1,C484876,6647,MESH:D001249,scutellarin,SOD1,Asthma,Asthma,1,correct,7,51
google/gemma-4-26B-A4B-it,DiseaseID,1,50,2,D002791,581,MESH:D002543,"Cholesterol, Dietary",BAX,Cerebral Hemorrhage,Cerebral Hemorrhage,1,correct,16,51
google/gemma-4-26B-A4B-it,DiseaseID,1,50,3,D000640,3849,MESH:D053560,Amitrole,KRT2,Ichthyosis Bullosa of Siemens,No supported path,0,false_abstention,45,51
google/gemma-4-26B-A4B-it,DiseaseID,1,50,4,D007455,3290,MESH:D001172,Iodine,HSD11B1,"Arthritis, Rheumatoid","Arthritis, Rheumatoid",1,correct,36,51
google/gemma-4-26B-A4B-it,DiseaseID,1,50,5,D005632,2944,MESH:D002869,Fructose,GSTM1,Chromosome Aberrations,Chromosome Aberrations,1,correct,4,51
google/gemma-4-26B-A4B-it,DiseaseID,1,50,6,C023616,3148,MESH:D009765,zinc chromate,HMGB2,Obesity,Obesity,1,correct,14,51
google/gemma-4-26B-A4B-it,DiseaseID,1,50,7,D001622,3162,MESH:D003921,Betaine,HMOX1,"Diabetes Mellitus, Experimental","Diabetes Mellitus, Experimental",1,correct,23,51
google/gemma-4-26B-A4B-it,DiseaseID,1,50,8,C109476,4780,MESH:D048629,epoxiconazole,NFE2L2,"Micronuclei, Chromosome-Defective","Micronuclei, Chromosome-Defective",1,correct,3,51
google/gemma-4-26B-A4B-it,DiseaseID,1,50,9,C095591,7124,MESH:D001172,chan su,TNF,"Arthritis, Rheumatoid","Arthritis, Rheumatoid",1,correct,17,51
google/gemma-4-26B-A4B-it,DiseaseID,1,50,10,D013629,6347,MESH:D005234,Tamoxifen,CCL2,Fatty Liver,Fatty Liver,1,correct,0,51
google/gemma-4-26B-A4B-it,DiseaseID,1,50,11,C064758,7124,MESH:D015663,Ro 31-8220,TNF,"Osteoporosis, Postmenopausal","Osteoporosis, Postmenopausal",1,correct,29,51
google/gemma-4-26B-A4B-it,DiseaseID,1,50,12,D016190,5243,MESH:D010149,Carboplatin,ABCB1,Postoperative Pain,Postoperative Pain,1,correct,22,51
google/gemma-4-26B-A4B-it,DiseaseID,1,50,13,C028009,7157,MESH:D014571,diallyl disulfide,TP53,Urologic Neoplasms,Urologic Neoplasms,1,correct,39,51
google/gemma-4-26B-A4B-it,DiseaseID,1,50,14,D004997,7515,MESH:D013274,Ethinyl Estradiol,XRCC1,Stomach Neoplasms,Stomach Neoplasms,1,correct,26,51
google/gemma-4-26B-A4B-it,DiseaseID,1,50,15,D008775,3162,MESH:D029424,Methylprednisolone,HMOX1,"Pulmonary Disease, Chronic Obstructive","Pulmonary Disease, Chronic Obstructive",1,correct,6,51
google/gemma-4-26B-A4B-it,DiseaseID,1,50,16,C533467,7124,MESH:D005355,SM 164,TNF,Fibrosis,Fibrosis,1,correct,33,51
google/gemma-4-26B-A4B-it,DiseaseID,1,50,17,D014750,2052,MESH:D054198,Vincristine,EPHX1,Precursor Cell Lymphoblastic Leukemia-Lymphoma,Precursor Cell Lymphoblastic Leukemia-Lymphoma,1,correct,40,51
google/gemma-4-26B-A4B-it,DiseaseID,1,50,18,D005839,59272,MESH:D009202,Gentamicins,ACE2,Cardiomyopathies,Cardiomyopathies,1,correct,24,51
google/gemma-4-26B-A4B-it,DiseaseID,1,50,19,C056684,5743,MESH:D050197,soyasaponin I,PTGS2,Atherosclerosis,Atherosclerosis,1,correct,43,51
google/gemma-4-26B-A4B-it,DiseaseID,1,50,20,C022870,847,MESH:D009203,asoxime chloride,CAT,Myocardial Infarction,Myocardial Infarction,1,correct,16,51
google/gemma-4-26B-A4B-it,DiseaseID,1,50,21,C023036,3552,MESH:D007625,perfluorooctanoic acid,IL1A,Kearns-Sayre Syndrome,Kearns-Sayre Syndrome,1,correct,43,51
google/gemma-4-26B-A4B-it,DiseaseID,1,50,22,C476105,999,MESH:D008654,"(((4-nitrophenyl)amino)(2,2,4,4-tetramethyl thiochroman-6-yl)amino) methane-1-thione",CDH1,Mesothelioma,Mesothelioma,1,correct,41,51
google/gemma-4-26B-A4B-it,DiseaseID,1,50,23,C044611,3553,MESH:D007625,asarum oil,IL1B,Kearns-Sayre Syndrome,Kearns-Sayre Syndrome,1,correct,47,51
google/gemma-4-26B-A4B-it,DiseaseID,1,50,24,C445068,1728,MESH:D058186,bardoxolone methyl,NQO1,Acute Kidney Injury,Acute Kidney Injury,1,correct,19,51
google/gemma-4-26B-A4B-it,DiseaseID,1,50,25,C509870,4780,MESH:D008113,EM703,NFE2L2,Liver Neoplasms,Liver Neoplasms,1,correct,33,51
google/gemma-4-26B-A4B-it,DiseaseID,1,50,26,D006877,7124,MESH:D001172,Hydroxamic Acids,TNF,"Arthritis, Rheumatoid","Arthritis, Rheumatoid",1,correct,25,51
google/gemma-4-26B-A4B-it,DiseaseID,1,50,27,C099977,196,MESH:D001284,"4,5-dimethoxy-2-nitrobenzyl-8-bromo-cAMP",AHR,Atrophy,Atrophy,1,correct,22,51
google/gemma-4-26B-A4B-it,DiseaseID,1,50,28,D005520,3553,MESH:D003921,Food Preservatives,IL1B,"Diabetes Mellitus, Experimental","Diabetes Mellitus, Experimental",1,correct,37,51
google/gemma-4-26B-A4B-it,DiseaseID,1,50,29,C009271,3553,MESH:D006463,sinomenine,IL1B,Hemolytic-Uremic Syndrome,Hemolytic-Uremic Syndrome,1,correct,36,51
google/gemma-4-26B-A4B-it,DiseaseID,1,50,30,C095446,7124,MESH:D020083,3-(indol-3-yl)propionic acid,TNF,Acquired Hyperostosis Syndrome,Acquired Hyperostosis Syndrome,1,correct,28,51
google/gemma-4-26B-A4B-it,DiseaseID,1,50,31,D009853,847,MESH:D001249,Omeprazole,CAT,Asthma,Asthma,1,correct,21,51
google/gemma-4-26B-A4B-it,DiseaseID,1,50,32,D001554,1901,MESH:D058426,Benzene,S1PR1,Neointima,Neointima,1,correct,13,51
google/gemma-4-26B-A4B-it,DiseaseID,1,50,33,D011765,3091,MESH:D029424,Pyruvaldehyde,HIF1A,"Pulmonary Disease, Chronic Obstructive","Pulmonary Disease, Chronic Obstructive",1,correct,42,51
google/gemma-4-26B-A4B-it,DiseaseID,1,50,34,D001335,9719,MESH:D008661,Vehicle Emissions,ADAMTSL2,"Metabolism, Inborn Errors","Metabolism, Inborn Errors",1,correct,43,51
google/gemma-4-26B-A4B-it,DiseaseID,1,50,35,C005553,9970,MESH:D009765,crotamiton,NR1I3,Obesity,Obesity,1,correct,29,51
google/gemma-4-26B-A4B-it,DiseaseID,1,50,36,C575435,836,MESH:D009203,aspirin eugenol ester,CASP3,Myocardial Infarction,Myocardial Infarction,1,correct,27,51
google/gemma-4-26B-A4B-it,DiseaseID,1,50,37,C062894,7124,MESH:D050197,"17-hydroxy-4,7,10,13,15,19-docosahexaenoic acid",TNF,Atherosclerosis,Atherosclerosis,1,correct,20,51
google/gemma-4-26B-A4B-it,DiseaseID,1,50,38,D013467,23411,MESH:D050197,Sulindac,SIRT1,Atherosclerosis,Atherosclerosis,1,correct,9,51
google/gemma-4-26B-A4B-it,DiseaseID,1,50,39,C060298,6347,MESH:D005921,"5,7-dimethoxyflavone",CCL2,Glomerulonephritis,Glomerulonephritis,1,correct,43,51
google/gemma-4-26B-A4B-it,DiseaseID,1,50,40,D019256,723887,MESH:D005234,Cadmium Chloride,MIR463,Fatty Liver,Fatty Liver,1,correct,41,51
google/gemma-4-26B-A4B-it,DiseaseID,1,50,41,C041648,7124,MESH:D014820,pimobendan,TNF,Vitiligo,Vitiligo,1,correct,8,51
google/gemma-4-26B-A4B-it,DiseaseID,1,50,42,D013893,5970,MESH:D002292,Thiram,RELA,"Carcinoma, Renal Cell","Carcinoma, Renal Cell",1,correct,13,51
google/gemma-4-26B-A4B-it,DiseaseID,1,50,43,D000077152,7124,MESH:D000419,Olanzapine,TNF,Albuminuria,Albuminuria,1,correct,40,51
google/gemma-4-26B-A4B-it,DiseaseID,1,50,44,D019256,6583,MESH:D001172,Cadmium Chloride,SLC22A4,"Arthritis, Rheumatoid","Arthritis, Rheumatoid",1,correct,20,51
google/gemma-4-26B-A4B-it,DiseaseID,1,50,45,C516138,196528,MESH:D011471,dorsomorphin,ARID2,Prostatic Neoplasms,Prostatic Neoplasms,1,correct,13,51
google/gemma-4-26B-A4B-it,DiseaseID,1,50,46,C025256,4831,MESH:D008654,nonylphenol,NME2,Mesothelioma,Mesothelioma,1,correct,44,51
google/gemma-4-26B-A4B-it,DiseaseID,1,50,47,C107875,5925,MESH:D012516,"6-(methylamino)pyrido(3,4-d)pyrimidine",RB1,Osteosarcoma,Osteosarcoma,1,correct,48,51
